Månad;Veckodag;Dag;Klockslag;Timme;Utetemp;Värmeprofil foretag aldre_flerbostadshus;Elprofil foretag aldre_flerbostadshus;Värmeprofil privat aldre_villa;Elprofil privat aldre_villa;Värmeprofil foretag ny_flerbostadshus;Elprofil foretag ny_flerbostadshus;Värmeprofil privat ny_villa;Elprofil privat ny_villa;Värmeprofil foretag ny_kontor;Elprofil foretag ny_kontor;Värmeprofil foretag aldre_kontor;Elprofil foretag aldre_kontor
6;1;18;22;4055;10,90014459;8,93759E-05;0,000058;6,82075E-05;0,000167038;7,27614E-05;0,000124;8,26987E-05;0,000167038;2,24643E-05;0,000028;0,0000225;0,000028
6;1;18;23;4056;10,90075787;8,94551E-05;0,000058;5,38925E-05;0,000139927;7,62128E-05;0,000103;6,53423E-05;0,000139927;2,56826E-05;0,0000267;0,0000257;0,0000267
6;2;19;0;4057;12,20074918;7,28719E-05;0,000058;5,21943E-05;0,000105434;4,23562E-05;0,000082;6,32833E-05;0,000105434;5,45597E-05;0,0000264;0,0000546;0,0000264
6;2;19;1;4058;12,70073817;6,84763E-05;0,000058;5,05392E-05;0,000110007;3,60294E-05;0,000069;6,12767E-05;0,000110007;4,36366E-05;0,0000734;0,0000436;0,0000734
6;2;19;2;4059;10,70034331;9,35028E-05;0,000058;8,55364E-05;0,000106044;3,62101E-05;0,000134;0,000103709;0,000106044;3,94625E-05;0,0000744;0,0000395;0,0000744
6;2;19;3;4060;9,700629855;0,000104999;0,000046;7,63405E-05;0,0001051;3,82248E-05;0,000091;8,71149E-05;0,0001051;3,56778E-05;0,0000665;0,0000357;0,0000665
6;2;19;4;4061;10,80077006;9,08366E-05;0,000042;6,91913E-05;9,76927E-05;4,02186E-05;0,000069;8,38915E-05;9,76927E-05;3,22411E-05;0,0000485;0,0000322;0,0000485
6;2;19;5;4062;10,40040689;9,73723E-05;0,000046;7,89542E-05;0,000106456;4,22334E-05;0,000089;9,57286E-05;0,000106456;2,84564E-05;0,0001308;0,0000285;0,0001308
6;2;19;6;4063;10,60020009;9,50808E-05;0,00005;9,47186E-05;9,67509E-05;4,42272E-05;0,000069;0,000114842;9,67509E-05;2,50197E-05;0,0001939;0,000025;0,0001939
6;2;19;7;4064;11,20091327;8,26858E-05;0,00005;6,22603E-05;9,30432E-05;4,62211E-05;0,000069;7,5488E-05;9,30432E-05;2,15831E-05;0,0002708;0,0000216;0,0002708
6;2;19;8;4065;12,40038261;7,08017E-05;0,00005;4,57085E-05;8,94813E-05;4,82149E-05;0,000113;5,54196E-05;8,94813E-05;1,81464E-05;0,0002819;0,0000181;0,0002819
6;2;19;9;4066;13,0004025;6,58568E-05;0,000046;5,58175E-05;9,13342E-05;5,02087E-05;0,000092;6,76764E-05;9,13342E-05;1,47098E-05;0,0003026;0,0000147;0,0003026
6;2;19;10;4067;13,10095874;6,48679E-05;0,00005;4,59346E-05;8,98553E-05;5,22026E-05;0,00013;5,56938E-05;8,98553E-05;1,12732E-05;0,0003237;0,0000113;0,0003237
6;2;19;11;4068;13,90020235;5,78856E-05;0,000048;3,29079E-05;8,8035E-05;5,41964E-05;0,000114;3,98994E-05;8,8035E-05;7,83651E-06;0,0002526;0,0000078;0,0002526
6;2;19;12;4069;13,70028641;5,98815E-05;0,000048;5,6091E-05;8,24303E-05;5,62111E-05;0,000128;6,8008E-05;8,24303E-05;4,05178E-06;0,0002243;0,0000041;0,0002243
6;2;19;13;4070;13,70069097;5,96489E-05;0,000046;2,43957E-05;7,84445E-05;5,79749E-05;0,000095;2,95787E-05;7,84445E-05;4,44409E-06;0,0002434;0,0000044;0,0002434
6;2;19;14;4071;13,50009006;6,16793E-05;0,00005;1,1624E-05;8,1993E-05;5,97387E-05;0,00011;1,40936E-05;8,1993E-05;4,8364E-06;0,0002487;0,0000048;0,0002487
6;2;19;15;4072;13,60029629;6,05811E-05;0,000108;4,16513E-05;8,58331E-05;6,15234E-05;0,000082;5,05004E-05;8,58331E-05;4,88062E-06;0,0002179;0,0000049;0,0002179
6;2;19;16;4073;13,2005045;6,41406E-05;0,000162;5,43563E-05;0,000358426;6,32872E-05;0,000132;6,59047E-05;0,000358426;5,27293E-06;0,0001268;0,0000053;0,0001268
6;2;19;17;4074;13,60079914;6,05722E-05;0,000296;4,62885E-05;0,000266048;6,50509E-05;0,00013;5,61228E-05;0,000266048;5,66524E-06;0,0001282;0,0000057;0,0001282
6;2;19;18;4075;13,60010964;6,05271E-05;0,0002;2,68532E-05;0,000135615;6,68356E-05;0,000082;3,25583E-05;0,000135615;5,70946E-06;0,0001115;0,0000057;0,0001115
6;2;19;19;4076;13,20080381;6,40071E-05;0,000169;8,83058E-05;0,000135675;6,8453E-05;0,000124;0,000107067;0,000135675;8,53838E-06;0,0001264;0,0000085;0,0001264
6;2;19;20;4077;12,40029419;7,07357E-05;0,000046;6,55064E-05;0,000170657;7,00704E-05;0,000137;7,94237E-05;0,000170657;1,13673E-05;0,0001094;0,0000114;0,0001094
6;2;19;21;4078;10,90035845;8,93383E-05;0,000054;7,23104E-05;0,000166326;7,16878E-05;0,000137;8,76732E-05;0,000166326;1,41962E-05;0,0001213;0,0000142;0,0001213
6;2;19;22;4079;9,900048323;0,000102486;0,000062;8,32797E-05;0,000168958;7,33261E-05;0,000124;9,50335E-05;0,000168958;1,6677E-05;0,0001206;0,0000167;0,0001206
6;2;19;23;4080;9,700274273;0,000104975;0,000058;7,85233E-05;0,000131879;7,49434E-05;0,000103;8,96058E-05;0,000131879;1,9506E-05;0,0000832;0,0000195;0,0000832
6;3;20;0;4081;8,600327408;0,000112961;0,000058;9,77109E-05;8,79084E-05;3,27243E-05;0,000082;0,000111501;8,79084E-05;4,15927E-05;0,0000807;0,0000416;0,0000807
6;3;20;1;4082;9,100289452;0,000109711;0,000058;8,7487E-05;8,07961E-05;3,47182E-05;0,000069;9,98346E-05;8,07961E-05;3,81561E-05;0,0001223;0,0000382;0,0001223
6;3;20;2;4083;9,500224368;0,000106415;0,000058;7,45877E-05;8,87466E-05;3,66911E-05;0,000096;8,51147E-05;8,87466E-05;3,50675E-05;0,0001151;0,0000351;0,0001151
6;3;20;3;4084;9,600170605;0,000105509;0,000046;7,96298E-05;7,66799E-05;3,86849E-05;0,000129;9,08684E-05;7,66799E-05;3,16309E-05;0,0001087;0,0000316;0,0001087
6;3;20;4;4085;9,900312613;0,000102441;0,000046;6,24231E-05;8,4734E-05;4,06578E-05;0,000123;7,12333E-05;8,4734E-05;2,85423E-05;0,0001026;0,0000285;0,0001026
6;3;20;5;4086;10,50088218;9,61261E-05;0,000046;8,64864E-05;8,17782E-05;4,26308E-05;0,000124;0,000104861;8,17782E-05;2,54538E-05;0,00013;0,0000255;0,00013
6;3;20;6;4087;11,90025139;7,53282E-05;0,000131;6,32659E-05;8,71431E-05;4,46246E-05;0,000075;7,67072E-05;8,71431E-05;2,20171E-05;0,0002188;0,000022;0,0002188
6;3;20;7;4088;11,80013604;7,60462E-05;0,000327;6,28766E-05;7,38373E-05;4,66393E-05;0,000103;7,62352E-05;7,38373E-05;1,82324E-05;0,0002561;0,0000182;0,0002561
6;3;20;8;4089;13,20056984;6,3984E-05;0,000308;4,1795E-05;7,66971E-05;4,86332E-05;0,00012;5,06746E-05;7,66971E-05;1,47958E-05;0,0002719;0,0000148;0,0002719
6;3;20;9;4090;14,10085714;5,49691E-05;0,000273;3,99168E-05;7,35093E-05;5,06479E-05;0,000115;4,83974E-05;7,35093E-05;1,1011E-05;0,0003074;0,000011;0,0003074
6;3;20;10;4091;14,50066495;5,00163E-05;0,000135;2,17735E-05;8,10685E-05;5,26418E-05;0,000097;2,63994E-05;8,10685E-05;7,57438E-06;0,0002804;0,0000076;0,0002804
6;3;20;11;4092;13,40011037;6,24912E-05;0,000081;4,48386E-05;7,50399E-05;5,46565E-05;0,000086;5,43649E-05;7,50399E-05;3,78965E-06;0,0003038;0,0000038;0,0003038
6;3;20;12;4093;14,20041307;5,40118E-05;0,000173;4,78783E-06;8,14022E-05;5,66713E-05;0,000137;0;8,14022E-05;4,91864E-09;0,000291;0;0,000291
6;3;20;13;4094;15,20058652;4,30993E-05;0,000296;2,49476E-05;7,59069E-05;5,84141E-05;0,00009;3,20271E-05;7,59069E-05;7,45315E-07;0,0002523;0,0000007;0,0002523
6;3;20;14;4095;15,70030589;4,02879E-05;0,000204;4,78783E-06;8,29501E-05;6,01779E-05;0,000083;3,81549E-06;8,29501E-05;1,13762E-06;0,0002405;0,0000011;0,0002405
6;3;20;15;4096;15,50065515;4,12067E-05;0,000188;1,42855E-05;0,000183838;6,19417E-05;0,000115;1,83395E-05;0,000183838;1,52993E-06;0,0002304;0,0000015;0,0002304
6;3;20;16;4097;15,10094911;4,36695E-05;0,000165;2,89453E-05;0,00028686;6,37054E-05;0,000091;3,71593E-05;0,00028686;1,92224E-06;0,000132;0,0000019;0,000132
6;3;20;17;4098;15,00085143;4,45162E-05;0,000135;1,72081E-05;0,000140347;6,54483E-05;0,000094;2,20914E-05;0,000140347;2,66264E-06;0,0001239;0,0000027;0,0001239
6;3;20;18;4099;15,50097353;4,11903E-05;0,000115;2,39251E-05;0,000120944;6,72121E-05;0,000089;3,07145E-05;0,000120944;3,05495E-06;0,000107;0,0000031;0,000107
6;3;20;19;4100;14,70056062;4,76349E-05;0,000123;4,12397E-05;0,000147659;6,88295E-05;0,00013;5,00014E-05;0,000147659;5,88386E-06;0,0001166;0,0000059;0,0001166
6;3;20;20;4101;13,40099633;6,24348E-05;0,000046;4,39594E-05;0,00017832;7,04468E-05;0,000144;5,32988E-05;0,00017832;8,71278E-06;0,000115;0,0000087;0,000115
6;3;20;21;4102;11,4004359;8,04812E-05;0,00005;8,12425E-05;0,00016085;7,20642E-05;0,000137;9,8503E-05;0,00016085;1,15417E-05;0,0001185;0,0000115;0,0001185
6;3;20;22;4103;10,20018883;9,95389E-05;0,000058;4,59889E-05;0,000154733;7,36816E-05;0,000124;5,57596E-05;0,000154733;1,43706E-05;0,0001009;0,0000144;0,0001009
6;3;20;23;4104;9,100200491;0,000109734;0,000058;7,98738E-05;0,000126543;7,5299E-05;0,000103;9,11469E-05;0,000126543;1,71995E-05;0,0000937;0,0000172;0,0000937
6;4;21;0;4105;8,600215484;0,00011293;0,000058;7,75358E-05;9,5038E-05;3,30799E-05;0,000082;8,84789E-05;9,5038E-05;3,92863E-05;0,0000915;0,0000393;0,0000915
6;4;21;1;4106;8,400691239;0,000114472;0,000058;5,33219E-05;9,37912E-05;3,49691E-05;0,000069;6,08475E-05;9,37912E-05;3,75901E-05;0,0001364;0,0000376;0,0001364
6;4;21;2;4107;7,900002646;0,000117766;0,000058;0,000180355;8,9276E-05;3,68793E-05;0,000113;0,00020581;8,9276E-05;3,55458E-05;0,0001264;0,0000355;0,0001264
6;4;21;3;4108;7,600806623;0,000120811;0,000046;9,22868E-05;9,17792E-05;3,87686E-05;0,000072;0,000105312;9,17792E-05;3,38496E-05;0,0001172;0,0000338;0,0001172
6;4;21;4;4109;9,500266672;0,000106333;0,00005;7,26769E-05;8,70683E-05;4,06788E-05;0,000095;8,29343E-05;8,70683E-05;3,18053E-05;0,0001023;0,0000318;0,0001023
6;4;21;5;4110;11,80049597;7,60107E-05;0,00005;5,32853E-05;9,06014E-05;4,2568E-05;0,000119;6,46062E-05;9,06014E-05;3,01091E-05;0,0001395;0,0000301;0,0001395
6;4;21;6;4111;14,00025126;5,62624E-05;0,000062;4,18082E-05;9,67509E-05;4,44573E-05;0,000136;5,06907E-05;9,67509E-05;2,84129E-05;0,0002099;0,0000284;0,0002099
6;4;21;7;4112;15,00029254;4,44815E-05;0,000261;8,50037E-05;8,86431E-05;4,63675E-05;0,000101;0,000109126;8,86431E-05;2,63686E-05;0,0002329;0,0000264;0,0002329
6;4;21;8;4113;16,20076829;3,75216E-05;0,000154;1,42709E-05;8,19009E-05;4,82567E-05;0,000134;1,83207E-05;8,19009E-05;2,46724E-05;0,0002842;0,0000247;0,0002842
6;4;21;9;4114;17,30092974;3,41297E-05;0,00005;5,30291E-05;8,9276E-05;5,0146E-05;0,000124;6,80776E-05;8,9276E-05;2,29762E-05;0,0003113;0,000023;0,0003113
6;4;21;10;4115;18,40082064;3,14255E-05;0,000046;9,61706E-06;8,21848E-05;5,20352E-05;0,000117;1,23462E-05;8,21848E-05;2,12799E-05;0,0003055;0,0000213;0,0003055
6;4;21;11;4116;19,00002137;3,00708E-05;0,000046;4,78783E-06;9,0705E-05;5,39245E-05;0,000127;0;9,0705E-05;1,95837E-05;0,0003131;0,0000196;0,0003131
6;4;21;12;4117;18,30013787;3,15636E-05;0,00005;4,78783E-06;8,02936E-05;5,58347E-05;0,000092;0;8,02936E-05;1,75394E-05;0,0002616;0,0000175;0,0002616
6;4;21;13;4118;18,80068417;3,06651E-05;0,00005;3,1282E-05;9,46525E-05;5,75566E-05;0,000087;4,01592E-05;9,46525E-05;1,86279E-05;0,0002415;0,0000186;0,0002415
6;4;21;14;4119;19,20021154;2,96058E-05;0,000046;4,78783E-06;7,89202E-05;5,92786E-05;0,000112;0;7,89202E-05;1,97164E-05;0,0002222;0,0000197;0,0002222
6;4;21;15;4120;18,40091653;3,13953E-05;0,000046;2,65948E-05;9,36129E-05;6,10005E-05;0,000083;3,41418E-05;9,36129E-05;2,08049E-05;0,0002226;0,0000208;0,0002226
6;4;21;16;4121;18,50026649;3,12238E-05;0,00005;4,78783E-06;0,000130751;6,27434E-05;0,000073;0;0,000130751;2,15453E-05;0,0001191;0,0000215;0,0001191
6;4;21;17;4122;17,90056797;3,24248E-05;0,000046;4,78783E-06;0,000189445;6,44653E-05;0,000116;0;0,000189445;2,26338E-05;0,0001179;0,0000226;0,0001179
6;4;21;18;4123;17,10010911;3,46657E-05;0,000046;3,07864E-05;0,000304922;6,61873E-05;0,000089;3,95229E-05;0,000304922;2,37222E-05;0,0001005;0,0000237;0,0001005
6;4;21;19;4124;16,00074572;3,87116E-05;0,000046;2,21443E-05;0,000196036;6,78047E-05;0,00013;2,84284E-05;0,000196036;2,65512E-05;0,000105;0,0000266;0,000105
6;4;21;20;4125;14,8002616;4,6438E-05;0,000046;1,22471E-05;0,000206646;6,9443E-05;0,000144;1,48491E-05;0,000206646;2,9032E-05;0,0001167;0,000029;0,0001167
6;4;21;21;4126;13,00039078;6,5718E-05;0,00005;7,25887E-05;0,000256375;7,10603E-05;0,000137;8,80107E-05;0,000256375;3,18609E-05;0,0001191;0,0000319;0,0001191
6;4;21;22;4127;11,40088983;8,03379E-05;0,000058;5,68551E-05;0,000147314;7,26777E-05;0,000124;6,89344E-05;0,000147314;3,46898E-05;0,0001213;0,0000347;0,0001213
6;4;21;23;4128;10,60082635;9,50734E-05;0,000058;7,46119E-05;0,000102906;8,13086E-05;0,000103;9,04638E-05;0,000102906;4,29352E-05;0,0001087;0,0000429;0,0001087
6;5;22;0;4129;9,200049943;0,000108574;0,000058;2,103E-05;9,00011E-05;4,84711E-05;0,000082;2,39981E-05;9,00011E-05;7,30962E-05;0,0001076;0,0000731;0,0001076
6;5;22;1;4130;8,900481981;0,000111235;0,000062;9,13749E-05;9,63884E-05;4,82593E-05;0,000076;0,000104271;9,63884E-05;6,98764E-05;0,0001597;0,0000699;0,0001597
6;5;22;2;4131;8,100396218;0,000116577;0,000062;7,99542E-05;9,09026E-05;4,80475E-05;0,000104;9,12386E-05;9,09026E-05;6,66567E-05;0,0001589;0,0000667;0,0001589
6;5;22;3;4132;7,900839234;0,000117775;0,000054;8,74121E-05;9,83199E-05;4,78357E-05;0,000116;9,97491E-05;9,83199E-05;6,34369E-05;0,0001564;0,0000634;0,0001564
6;5;22;4;4133;10,20084936;9,95662E-05;0,00005;6,51212E-05;8,62819E-05;4,66048E-05;0,000129;7,89567E-05;8,62819E-05;5,89333E-05;0,0001322;0,0000589;0,0001322
6;5;22;5;4134;14,10051677;5,49454E-05;0,00005;6,49519E-05;9,83659E-05;4,6393E-05;0,000092;7,87513E-05;9,83659E-05;5,57136E-05;0,000146;0,0000557;0,000146
6;5;22;6;4135;14,20026172;5,40779E-05;0,000046;3,01803E-05;0,0001001;4,61812E-05;0,000109;3,65923E-05;0,0001001;5,24939E-05;0,0002529;0,0000525;0,0002529
6;5;22;7;4136;13,80044094;5,8762E-05;0,000042;1,10472E-05;0,000134791;4,53008E-05;0,000084;1,33943E-05;0,000134791;4,77321E-05;0,0002215;0,0000477;0,0002215
6;5;22;8;4137;13,90049286;5,75174E-05;0,000046;4,04155E-05;0,000126249;4,72947E-05;0,000087;4,90021E-05;0,000126249;4,42954E-05;0,0001844;0,0000443;0,0001844
6;5;22;9;4138;14,40016277;5,12585E-05;0,000073;5,26592E-05;0,000134;4,92676E-05;0,000114;6,38471E-05;0,000134;4,12068E-05;0,0001999;0,0000412;0,0001999
6;5;22;10;4139;14,20031058;5,41543E-05;0,000196;3,20655E-05;8,07386E-05;5,12405E-05;0,000136;3,88781E-05;8,07386E-05;3,81183E-05;0,0001395;0,0000381;0,0001395
6;5;22;11;4140;14,50084171;4,99595E-05;0,000281;2,40078E-05;9,40809E-05;5,32343E-05;0,00011;2,91084E-05;9,40809E-05;3,46816E-05;0,0001729;0,0000347;0,0001729
6;5;22;12;4141;14,90077583;4,55261E-05;0,000215;5,87005E-06;7,62694E-05;5,52073E-05;0,000134;7,11719E-06;7,62694E-05;3,15931E-05;0,0002432;0,0000316;0,0002432
6;5;22;13;4142;14,50048593;4,99353E-05;0,000192;3,67975E-05;8,7028E-05;5,69919E-05;0,000109;4,46153E-05;8,7028E-05;3,16373E-05;0,0002468;0,0000316;0,0002468
6;5;22;14;4143;14,00053934;5,64072E-05;0,000104;4,34412E-05;7,77099E-05;5,87557E-05;0,000111;5,26706E-05;7,77099E-05;3,20296E-05;0,0002408;0,000032;0,0002408
6;5;22;15;4144;14,30045563;5,27085E-05;0,00005;4,61295E-05;8,5881E-05;6,05404E-05;0,000108;5,593E-05;8,5881E-05;3,20738E-05;0,0002316;0,0000321;0,0002316
6;5;22;16;4145;14,10001385;5,52746E-05;0,0001;4,78783E-06;8,26202E-05;6,23251E-05;0,00008;0;8,26202E-05;3,21181E-05;0,0001298;0,0000321;0,0001298
6;5;22;17;4146;13,60055269;6,05215E-05;0,000142;1,3351E-05;9,78864E-05;6,41098E-05;0,000114;1,61876E-05;9,78864E-05;3,21623E-05;0,0001283;0,0000322;0,0001283
6;5;22;18;4147;13,90011263;5,75113E-05;0,000108;4,29688E-05;9,12459E-05;6,58736E-05;0,000096;5,20978E-05;9,12459E-05;3,25546E-05;0,0001019;0,0000326;0,0001019
6;5;22;19;4148;13,70033837;5,9598E-05;0,000127;3,5646E-05;9,80149E-05;6,75119E-05;0,000124;4,32192E-05;9,80149E-05;3,50354E-05;0,0001169;0,000035;0,0001169
6;5;22;20;4149;13,30029196;6,31186E-05;0,000077;4,61504E-05;9,52375E-05;6,91502E-05;0,000144;5,59554E-05;9,52375E-05;3,75163E-05;0,0001103;0,0000375;0,0001103
6;5;22;21;4150;12,80049647;6,76623E-05;0,000054;3,83099E-05;9,99445E-05;7,07884E-05;0,000137;4,64491E-05;9,99445E-05;3,99971E-05;0,0000883;0,00004;0,0000883
6;5;22;22;4151;13,10028125;6,47582E-05;0,000058;4,56531E-05;9,38162E-05;8,15204E-05;0,000124;5,53524E-05;9,38162E-05;4,9766E-05;0,0000905;0,0000498;0,0000905
6;5;22;23;4152;12,70086762;6,84751E-05;0,000062;6,40385E-05;0,00010033;9,25194E-05;0,000103;7,76439E-05;0,00010033;6,06691E-05;0,0000891;0,0000607;0,0000891
6;6;23;0;4153;12,70006764;6,84515E-05;0,000062;4,42876E-05;9,42861E-05;5,96818E-05;0,000082;5,36969E-05;9,42861E-05;9,083E-05;0,0000906;0,0000908;0,0000906
6;6;23;1;4154;12,60062846;6,91762E-05;0,000062;5,36619E-05;9,59664E-05;5,43743E-05;0,000076;6,50628E-05;9,59664E-05;8,11908E-05;0,0001399;0,0000812;0,0001399
6;6;23;2;4155;12,70074318;6,84087E-05;0,000058;3,2561E-05;9,50188E-05;4,90667E-05;0,000128;3,94788E-05;9,50188E-05;7,15516E-05;0,000134;0,0000716;0,000134
6;6;23;3;4156;12,70095558;6,84762E-05;0,00005;5,31291E-05;9,23987E-05;4,47782E-05;0,000113;6,44167E-05;9,23987E-05;6,31963E-05;0,0001262;0,0000632;0,0001262
6;6;23;4;4157;12,70098588;6,84458E-05;0,000046;4,78783E-06;9,2182E-05;3,97376E-05;0,000096;0;9,2182E-05;5,46913E-05;0,0001037;0,0000547;0,0001037
6;6;23;5;4158;13,00032009;6,57518E-05;0,000046;3,01113E-05;9,29511E-05;4,16896E-05;0,000084;3,65087E-05;9,29511E-05;5,19508E-05;0,0001259;0,000052;0,0001259
6;6;23;6;4159;13,30041556;6,31196E-05;0,000046;5,45895E-05;9,01449E-05;4,36625E-05;0,000082;6,61874E-05;9,01449E-05;4,88623E-05;0,0001889;0,0000489;0,0001889
6;6;23;7;4160;13,5004636;6,16425E-05;0,000046;4,06582E-05;8,56988E-05;4,56355E-05;0,000101;4,92963E-05;8,56988E-05;4,57737E-05;0,0001889;0,0000458;0,0001889
6;6;23;8;4161;13,80067216;5,87224E-05;0,00005;3,62026E-05;8,70932E-05;4,76293E-05;0,000102;4,38942E-05;8,70932E-05;4,23371E-05;0,0001857;0,0000423;0,0001857
6;6;23;9;4162;13,80096503;5,86747E-05;0,000046;3,76679E-05;8,48395E-05;4,96022E-05;0,000135;4,56707E-05;8,48395E-05;3,92485E-05;0,0001906;0,0000392;0,0001906
6;6;23;10;4163;14,10033404;5,52118E-05;0,000046;2,3541E-05;8,74193E-05;5,15751E-05;0,000092;2,85425E-05;8,74193E-05;3,616E-05;0,0001907;0,0000362;0,0001907
6;6;23;11;4164;14,60080096;4,87746E-05;0,00005;2,61075E-05;8,31995E-05;5,3569E-05;0,000125;3,16543E-05;8,31995E-05;3,27233E-05;0,0001883;0,0000327;0,0001883
6;6;23;12;4165;15,00047783;4,44689E-05;0,000046;4,48247E-05;8,89423E-05;5,55419E-05;0,000072;5,7545E-05;8,89423E-05;2,96347E-05;0,0001833;0,0000296;0,0001833
6;6;23;13;4166;15,70077304;4,02622E-05;0,00005;4,78783E-06;8,36368E-05;5,73057E-05;0,000136;0;8,36368E-05;3,00271E-05;0,0001808;0,00003;0,0001808
6;6;23;14;4167;16,1001411;3,79883E-05;0,00005;2,82791E-05;9,17255E-05;5,90904E-05;0,000082;3,63041E-05;9,17255E-05;3,00713E-05;0,0001799;0,0000301;0,0001799
6;6;23;15;4168;17,30084698;3,40946E-05;0,000046;7,27793E-06;7,58589E-05;6,08541E-05;0,000124;9,34324E-06;7,58589E-05;3,04636E-05;0,0001804;0,0000305;0,0001804
6;6;23;16;4169;16,80058187;3,55584E-05;0,000046;4,48507E-05;6,21292E-05;6,26179E-05;0,000069;5,75783E-05;6,21292E-05;3,08559E-05;0,0001233;0,0000309;0,0001233
6;6;23;17;4170;16,20097227;3,75139E-05;0,000046;4,78783E-06;5,26825E-05;6,44026E-05;0,000084;1,22672E-06;5,26825E-05;3,09001E-05;0,0001225;0,0000309;0,0001225
6;6;23;18;4171;15,70029435;4,02909E-05;0,00005;3,02718E-05;0,000136043;6,61664E-05;0,000103;3,88623E-05;0,000136043;3,12924E-05;0,00012;0,0000313;0,00012
6;6;23;19;4172;15,000499;4,44926E-05;0,000046;2,35591E-05;0,000121502;6,78465E-05;0,000137;3,02447E-05;0,000121502;3,30771E-05;0,0001202;0,0000331;0,0001202
6;6;23;20;4173;14,30018147;5,27183E-05;0,00005;2,26394E-05;0,000143811;6,95475E-05;0,000151;2,74493E-05;0,000143811;3,45137E-05;0,0001203;0,0000345;0,0001203
6;6;23;21;4174;13,2004096;6,40071E-05;0,000062;4,27772E-05;0,000126232;7,12276E-05;0,000144;5,18655E-05;0,000126232;3,62983E-05;0,0001233;0,0000363;0,0001233
6;6;23;22;4175;12,80088471;6,7549E-05;0,000058;2,96703E-05;0,000135995;7,29078E-05;0,000124;3,5974E-05;0,000135995;3,8083E-05;0,0001257;0,0000381;0,0001257
6;6;23;23;4176;13,00000077;6,57566E-05;0,000058;2,25073E-05;6,43024E-05;7,46088E-05;0,00011;2,72891E-05;6,43024E-05;3,95195E-05;0,0001273;0,0000395;0,0001273
6;7;24;0;4177;13,00041949;6,57774E-05;0,000058;1,32815E-05;6,80657E-05;3,24525E-05;0,000089;1,61033E-05;6,80657E-05;6,05621E-05;0,0001267;0,0000606;0,0001267
6;7;24;1;4178;12,20043947;7,26334E-05;0,000058;5,74091E-05;5,43379E-05;3,44254E-05;0,000076;6,96061E-05;5,43379E-05;5,74735E-05;0,0001239;0,0000575;0,0001239
6;7;24;2;4179;12,10042549;7,34026E-05;0,000062;3,9065E-05;6,9019E-05;3,63774E-05;0,000118;4,73647E-05;6,9019E-05;5,4733E-05;0,0001187;0,0000547;0,0001187
6;7;24;3;4180;11,900097;7,53722E-05;0,00005;5,95931E-05;5,20208E-05;3,83503E-05;0,000122;7,22541E-05;5,20208E-05;5,16445E-05;0,0001179;0,0000516;0,0001179
6;7;24;4;4181;12,40020864;7,07367E-05;0,000046;7,05587E-05;6,57774E-05;4,03023E-05;0,000135;8,55494E-05;6,57774E-05;4,8904E-05;0,000117;0,0000489;0,000117
6;7;24;5;4182;13,60077556;6,05304E-05;0,000046;4,24201E-05;4,83572E-05;4,22752E-05;0,000118;5,14326E-05;4,83572E-05;4,58155E-05;0,0001164;0,0000458;0,0001164
6;7;24;6;4183;14,20076867;5,39769E-05;0,000046;4,78783E-06;0,000100735;4,42272E-05;0,000085;0;0,000100735;4,3075E-05;0,0001173;0,0000431;0,0001173
6;7;24;7;4184;14,90003058;4,53811E-05;0,000046;2,39356E-05;9,53315E-05;4,61792E-05;0,000112;2,90209E-05;9,53315E-05;4,03345E-05;0,0001176;0,0000403;0,0001176
6;7;24;8;4185;16,10044672;3,80609E-05;0,00005;7,39661E-06;0,000128246;4,81312E-05;0,000086;9,49561E-06;0,000128246;3,7594E-05;0,0001198;0,0000376;0,0001198
6;7;24;9;4186;16,50003656;3,64778E-05;0,000046;3,47211E-05;0,000397762;5,00832E-05;0,000093;4,45742E-05;0,000397762;3,48536E-05;0,0001202;0,0000349;0,0001202
6;7;24;10;4187;17,40081362;3,37095E-05;0,00005;3,36361E-05;0,000337085;5,20352E-05;0,000129;4,31813E-05;0,000337085;3,21131E-05;0,0001213;0,0000321;0,0001213
6;7;24;11;4188;18,20078162;3,17827E-05;0,000046;3,06056E-05;0,000291538;5,40082E-05;0,000069;3,92909E-05;0,000291538;2,90245E-05;0,0001211;0,000029;0,0001211
6;7;24;12;4189;18,50094028;3,12298E-05;0,000046;8,60719E-06;0,000108672;5,59602E-05;0,000086;1,10497E-05;0,000108672;2,62841E-05;0,0001221;0,0000263;0,0001221
6;7;24;13;4190;18,20009337;3,17605E-05;0,000046;1,28617E-05;9,073E-05;5,76821E-05;0,00009;1,65115E-05;9,073E-05;2,73725E-05;0,0001219;0,0000274;0,0001219
6;7;24;14;4191;18,10001926;3,20008E-05;0,00005;6,57138E-05;0,000522396;5,94041E-05;0,000118;8,4362E-05;0,000522396;2,8461E-05;0,0001207;0,0000285;0,0001207
6;7;24;15;4192;17,40001787;3,373E-05;0,000046;1,5048E-05;0,000512568;6,11469E-05;0,000092;1,93183E-05;0,000512568;2,92014E-05;0,0001213;0,0000292;0,0001213
6;7;24;16;4193;17,60073475;3,29689E-05;0,00005;2,3607E-05;0,000369355;6,28689E-05;0,000083;3,03061E-05;0,000369355;3,02899E-05;0,0001217;0,0000303;0,0001217
